Grid_Sco00re			Grid_Score	Grid_vdw	Grid_es	Int_energy
2hoj_LIGfilip-balloon_mol0284	mol284	0	-44.358574	-43.860058	-0.498516	-0.498516
2hoj_LIGfilip-balloon_mol0285	mol285	0	0.972153	-41.357258	42.329411	42.329411
2hoj_LIGfilip-balloon_mol0286	mol286	0	-72.760422	-37.188591	-35.571835	-35.571835
2hoj_LIGfilip-balloon_mol0287	mol287	0	3.446941	-49.352661	52.799603	52.799603
2hoj_LIGfilip-balloon_mol0288	mol288	0	-49.599678	-41.546936	-8.052743	-8.052743
2hoj_LIGfilip-balloon_mol0289	mol289	0	7.015194	-37.133854	44.149048	44.149048
2hoj_LIGfilip-balloon_mol0290	mol290	0	12.155109	-37.716320	49.871429	49.871429
2hoj_LIGfilip-balloon_mol0291	mol291	0	-23.196077	-41.720432	18.524355	18.524355
2hoj_LIGfilip-balloon_mol0292	mol292	0	-71.856094	-38.615368	-33.240726	-33.240726
2hoj_LIGfilip-balloon_mol0293	mol293	0	23.889160	-24.912910	48.802071	48.802071
2hoj_LIGfilip-balloon_mol0294	mol294	0	6.902445	-23.166943	30.069387	30.069387
2hoj_LIGfilip-balloon_mol0295	mol295	0	-13.911886	-37.435684	23.523798	23.523798
2hoj_LIGfilip-balloon_mol0296	mol296	0	-19.626450	-40.971676	21.345226	21.345226
2hoj_LIGfilip-balloon_mol0297	mol297	0	-71.278038	-36.530540	-34.747498	-34.747498
2hoj_LIGfilip-balloon_mol0298	mol298	0	-13.730478	-37.119320	23.388842	23.388842
2hoj_LIGfilip-balloon_mol0299	mol299	0	-13.819328	-33.787132	19.967804	19.967804
2hoj_LIGfilip-balloon_mol0300	mol300	0	-12.530891	-31.839048	19.308157	19.308157
2hoj_LIGfilip-balloon_mol0301	mol301	0	-69.842010	-36.170086	-33.671928	-33.671928
2hoj_LIGfilip-balloon_mol0302	mol302	0	-12.497540	-29.120792	16.623253	16.623253
2hoj_LIGfilip-balloon_mol0303	mol303	0	-98.973862	-34.247738	-64.726120	-64.726120
2hoj_LIGfilip-balloon_mol0304	mol304	0	8.444962	-33.811985	42.256947	42.256947
2hoj_LIGfilip-balloon_mol0305	mol305	0	-21.371746	-47.678352	26.306606	26.306606
2hoj_LIGfilip-balloon_mol0306	mol306	0	-77.802475	-38.669476	-39.132999	-39.132999
2hoj_LIGfilip-balloon_mol0307	mol307	0	-70.241936	-29.925133	-40.316803	-40.316803
2hoj_LIGfilip-balloon_mol0308	mol308	0	-72.232643	-34.988075	-37.244568	-37.244568
2hoj_LIGfilip-balloon_mol0309	mol309	1	-61.959267	-32.910572	-29.048693	-29.048693
2hoj_LIGfilip-balloon_mol0310	mol310	0	7.390476	-36.285378	43.675854	43.675854
2hoj_LIGfilip-balloon_mol0311	mol311	0	-65.662857	-32.797401	-32.865456	-32.865456
2hoj_LIGfilip-balloon_mol0312	mol312	0	-71.111832	-34.938198	-36.173634	-36.173634
2hoj_LIGfilip-balloon_mol0313	mol313	0	-25.105431	-47.580662	22.475231	22.475231
2hoj_LIGfilip-balloon_mol0314	mol314	0	9.937519	-36.098564	46.036083	46.036083
2hoj_LIGfilip-balloon_mol0315	mol315	0	-63.796577	-28.667559	-35.129017	-35.129017
2hoj_LIGfilip-balloon_mol0316	mol316	0	12.052036	-33.790989	45.843025	45.843025
2hoj_LIGfilip-balloon_mol0317	mol317	0	-67.346146	-32.001461	-35.344681	-35.344681
2hoj_LIGfilip-balloon_mol0318	mol318	0	-70.972733	-35.659096	-35.313637	-35.313637
2hoj_LIGfilip-balloon_mol0319	mol319	0	-69.347191	-37.131107	-32.216084	-32.216084
2hoj_LIGfilip-balloon_mol0320	mol320	0	1.965874	-45.809181	47.775055	47.775055
2hoj_LIGfilip-balloon_mol0321	mol321	0	8.104849	-23.278280	31.383129	31.383129
2hoj_LIGfilip-balloon_mol0322	mol322	0	8.585079	-34.000217	42.585297	42.585297
2hoj_LIGfilip-balloon_mol0323	mol323	0	24.382248	-34.351589	58.733837	58.733837
2hoj_LIGfilip-balloon_mol0324	mol324	0	2.104401	-50.573578	52.677979	52.677979
2hoj_LIGfilip-balloon_mol0325	mol325	0	-10.826736	-34.545135	23.718399	23.718399
2hoj_LIGfilip-balloon_mol0326	mol326	0	-12.434551	-30.463242	18.028690	18.028690
2hoj_LIGfilip-balloon_mol0327	mol327	0	-16.780632	-38.877728	22.097095	22.097095
2hoj_LIGfilip-balloon_mol0328	mol328	0	-70.161453	-35.707104	-34.454353	-34.454353
2hoj_LIGfilip-balloon_mol0329	mol329	0	-68.215958	-33.690075	-34.525887	-34.525887
2hoj_LIGfilip-balloon_mol0330	mol330	0	-42.804539	-33.977432	-8.827106	-8.827106
2hoj_LIGfilip-balloon_mol0331	mol331	0	11.924868	-17.524082	29.448950	29.448950
2hoj_LIGfilip-balloon_mol0332	mol332	0	-96.952057	-32.326500	-64.625557	-64.625557
2hoj_LIGfilip-balloon_mol0333	mol333	0	-22.409500	-42.542458	20.132957	20.132957
2hoj_LIGfilip-balloon_mol0334	mol334	0	7.253887	-40.404148	47.658035	47.658035
2hoj_LIGfilip-balloon_mol0335	mol335	0	-69.973045	-34.579868	-35.393177	-35.393177
2hoj_LIGfilip-balloon_mol0336	mol336	0	-72.222992	-28.096241	-44.126755	-44.126755
2hoj_LIGfilip-balloon_mol0337	mol337	0	-0.809246	-38.628708	37.819462	37.819462
2hoj_LIGfilip-balloon_mol0338	mol338	0	6.923965	-42.404003	49.327969	49.327969
2hoj_LIGfilip-balloon_mol0339	mol339	0	-65.420990	-34.450577	-30.970409	-30.970409
2hoj_LIGfilip-balloon_mol0340	mol340	0	-41.900421	-36.153149	-5.747271	-5.747271
2hoj_LIGfilip-balloon_mol0341	mol341	0	-25.494228	-48.875797	23.381569	23.381569
2hoj_LIGfilip-balloon_mol0342	mol342	0	-23.318289	-44.114632	20.796343	20.796343
2hoj_LIGfilip-balloon_mol0343	mol343	0	-14.027874	-39.200676	25.172802	25.172802
2hoj_LIGfilip-balloon_mol0344	mol344	0	-66.455917	-30.514290	-35.941624	-35.941624
2hoj_LIGfilip-balloon_mol0345	mol345	0	-23.648140	-44.822735	21.174595	21.174595
2hoj_LIGfilip-balloon_mol0346	mol346	0	-11.386044	-35.477486	24.091442	24.091442
2hoj_LIGfilip-balloon_mol0347	mol347	0	-64.899628	-30.026695	-34.872936	-34.872936
2hoj_LIGfilip-balloon_mol0348	mol348	0	-98.039139	-35.691936	-62.347202	-62.347202
2hoj_LIGfilip-balloon_mol0349	mol349	0	7.558424	-28.161539	35.719963	35.719963
2hoj_LIGfilip-balloon_mol0350	mol350	0	-12.866138	-35.892212	23.026073	23.026073
2hoj_LIGfilip-balloon_mol0351	mol351	0	-69.117386	-35.309315	-33.808075	-33.808075
2hoj_LIGfilip-balloon_mol0352	mol352	0	-44.141525	-37.477467	-6.664060	-6.664060
2hoj_LIGfilip-balloon_mol0353	mol353	0	-12.460402	-31.165359	18.704958	18.704958
2hoj_LIGfilip-balloon_mol0354	mol354	0	29.842163	-43.419495	73.261658	73.261658
2hoj_LIGfilip-balloon_mol0355	mol355	0	6.560219	-40.337795	46.898014	46.898014
2hoj_LIGfilip-balloon_mol0356	mol356	0	-16.262726	-39.818825	23.556099	23.556099
2hoj_LIGfilip-balloon_mol0357	mol357	0	-45.080853	-30.885477	-14.195375	-14.195375
2hoj_LIGfilip-balloon_mol0358	mol358	0	11.973549	-32.892418	44.865967	44.865967
2hoj_LIGfilip-balloon_mol0359	mol359	0	-68.993011	-28.332253	-40.660759	-40.660759
2hoj_LIGfilip-balloon_mol0360	mol360	0	11.787292	-30.743183	42.530476	42.530476
2hoj_LIGfilip-balloon_mol0361	mol361	0	-68.851471	-28.397120	-40.454353	-40.454353
2hoj_LIGfilip-balloon_mol0362	mol362	0	13.421497	-30.930485	44.351982	44.351982
2hoj_LIGfilip-balloon_mol0363	mol363	0	12.260040	-34.515079	46.775120	46.775120
2hoj_LIGfilip-balloon_mol0364	mol364	0	-42.629990	-40.919258	-1.710733	-1.710733
2hoj_LIGfilip-balloon_mol0365	mol365	0	-65.035973	-28.426584	-36.609386	-36.609386
2hoj_LIGfilip-balloon_mol0366	mol366	0	-71.291519	-29.530903	-41.760612	-41.760612
2hoj_LIGfilip-balloon_mol0367	mol367	0	-96.902893	-31.729740	-65.173149	-65.173149
2hoj_LIGfilip-balloon_mol0368	mol368	0	-67.666382	-33.633255	-34.033123	-34.033123
2hoj_LIGfilip-balloon_mol0369	mol369	1	-61.370487	-26.705532	-34.664955	-34.664955
2hoj_LIGfilip-balloon_mol0370	mol370	0	-97.203552	-31.234289	-65.969261	-65.969261
2hoj_LIGfilip-balloon_mol0371	mol371	0	-46.778030	-38.125023	-8.653007	-8.653007
2hoj_LIGfilip-balloon_mol0372	mol372	0	-18.149616	-33.992439	15.842822	15.842822
2hoj_LIGfilip-balloon_mol0373	mol373	0	-42.181534	-32.141674	-10.039862	-10.039862
2hoj_LIGfilip-balloon_mol0374	mol374	0	-16.540836	-40.320965	23.780128	23.780128
2hoj_LIGfilip-balloon_mol0375	mol375	0	-26.664494	-48.474277	21.809784	21.809784
2hoj_LIGfilip-balloon_mol0376	mol376	0	-12.215006	-33.729221	21.514215	21.514215
2hoj_LIGfilip-balloon_mol0377	mol377	0	-12.483820	-35.339142	22.855322	22.855322
2hoj_LIGfilip-balloon_mol0378	mol378	0	-21.602684	-44.186832	22.584148	22.584148
2hoj_LIGfilip-balloon_mol0379	mol379	0	6.675133	-39.059597	45.734730	45.734730
2hoj_LIGfilip-balloon_mol0380	mol380	0	4.726925	-42.866589	47.593513	47.593513
2hoj_LIGfilip-balloon_mol0381	mol381	0	-48.226055	-42.595688	-5.630368	-5.630368
2hoj_LIGfilip-balloon_mol0382	mol382	0	-15.463428	-37.211105	21.747677	21.747677
2hoj_LIGfilip-balloon_mol0383	mol383	0	-71.872482	-29.261358	-42.611122	-42.611122
2hoj_LIGfilip-balloon_mol0384	mol384	0	-15.420244	-38.942196	23.521952	23.521952
2hoj_LIGfilip-balloon_mol0385	mol385	0	-13.150080	-36.540745	23.390665	23.390665
2hoj_LIGfilip-balloon_mol0386	mol386	0	-11.496029	-34.864677	23.368649	23.368649
2hoj_LIGfilip-balloon_mol0387	mol387	0	12.191399	-34.793613	46.985012	46.985012
2hoj_LIGfilip-balloon_mol0388	mol388	0	8.049473	-37.435345	45.484818	45.484818
2hoj_LIGfilip-balloon_mol0389	mol389	0	-67.136116	-34.641499	-32.494617	-32.494617
2hoj_LIGfilip-balloon_mol0390	mol390	0	12.599039	-31.459909	44.058949	44.058949
2hoj_LIGfilip-balloon_mol0391	mol391	0	9.507580	-38.690544	48.198124	48.198124
2hoj_LIGfilip-balloon_mol0392	mol392	0	-68.791168	-33.411411	-35.379757	-35.379757
2hoj_LIGfilip-balloon_mol0393	mol393	0	-45.322380	-35.410732	-9.911648	-9.911648
2hoj_LIGfilip-balloon_mol0394	mol394	0	-15.535322	-38.551620	23.016298	23.016298
2hoj_LIGfilip-balloon_mol0395	mol395	0	8.394360	-24.891911	33.286270	33.286270
2hoj_LIGfilip-balloon_mol0396	mol396	0	-92.122711	-24.608654	-67.514053	-67.514053
2hoj_LIGfilip-balloon_mol0397	mol397	0	-14.808235	-40.600967	25.792732	25.792732
2hoj_LIGfilip-balloon_mol0398	mol398	0	-67.809708	-30.409721	-37.399990	-37.399990
2hoj_LIGfilip-balloon_mol0399	mol399	0	-13.923475	-33.956718	20.033243	20.033243
2hoj_LIGfilip-balloon_mol0400	mol400	0	-16.184999	-39.447601	23.262602	23.262602
2hoj_LIGfilip-balloon_mol0401	mol401	0	-27.335974	-51.112022	23.776049	23.776049
2hoj_LIGfilip-balloon_mol0402	mol402	0	-70.536575	-34.905430	-35.631145	-35.631145
2hoj_LIGfilip-balloon_mol0403	mol403	0	-11.440298	-30.340244	18.899946	18.899946
2hoj_LIGfilip-balloon_mol0404	mol404	0	-14.470764	-40.141865	25.671101	25.671101
2hoj_LIGfilip-balloon_mol0405	mol405	0	-95.904953	-43.089382	-52.815567	-52.815567
2hoj_LIGfilip-balloon_mol0406	mol406	0	-42.132317	-30.285381	-11.846936	-11.846936
2hoj_LIGfilip-balloon_mol0407	mol407	0	-12.280207	-34.555103	22.274897	22.274897
2hoj_LIGfilip-balloon_mol0408	mol408	0	-12.120010	-37.216106	25.096096	25.096096
2hoj_LIGfilip-balloon_mol0409	mol409	0	-18.415524	-40.579826	22.164303	22.164303
2hoj_LIGfilip-balloon_mol0410	mol410	0	-100.544846	-32.318516	-68.226334	-68.226334
2hoj_LIGfilip-balloon_mol0411	mol411	0	-13.034496	-35.189072	22.154575	22.154575
2hoj_LIGfilip-balloon_mol0412	mol412	0	-16.411587	-40.563889	24.152302	24.152302
2hoj_LIGfilip-balloon_mol0413	mol413	0	-20.293619	-36.698364	16.404745	16.404745
2hoj_LIGfilip-balloon_mol0414	mol414	0	-78.032890	-38.375858	-39.657032	-39.657032
2hoj_LIGfilip-balloon_mol0415	mol415	0	-19.616421	-39.793068	20.176647	20.176647
2hoj_LIGfilip-balloon_mol0416	mol416	0	-63.920547	-31.378847	-32.541698	-32.541698
2hoj_LIGfilip-balloon_mol0417	mol417	0	8.220585	-33.275021	41.495605	41.495605
2hoj_LIGfilip-balloon_mol0418	mol418	0	10.894447	-33.545101	44.439548	44.439548
2hoj_LIGfilip-balloon_mol0419	mol419	0	-38.006718	-35.114544	-2.892175	-2.892175
2hoj_LIGfilip-balloon_mol0420	mol420	0	-66.482025	-26.012447	-40.469578	-40.469578
2hoj_LIGfilip-balloon_mol0421	mol421	0	7.419147	-41.984119	49.403267	49.403267
2hoj_LIGfilip-balloon_mol0422	mol422	0	10.523071	-39.303272	49.826344	49.826344
2hoj_LIGfilip-balloon_mol0423	mol423	0	2.959349	-22.981848	25.941196	25.941196
2hoj_LIGfilip-balloon_mol0424	mol424	0	-41.358376	-29.577221	-11.781155	-11.781155
2hoj_LIGfilip-balloon_mol0425	mol425	0	7.891808	-42.281555	50.173363	50.173363
2hoj_LIGfilip-balloon_mol0426	mol426	0	-72.444061	-39.333912	-33.110149	-33.110149
2hoj_LIGfilip-balloon_mol0427	mol427	0	-14.290373	-35.710255	21.419882	21.419882
2hoj_LIGfilip-balloon_mol0428	mol428	0	-15.596247	-36.630104	21.033857	21.033857
2hoj_LIGfilip-balloon_mol0429	mol429	0	-14.273056	-35.112114	20.839058	20.839058
2hoj_LIGfilip-balloon_mol0430	mol430	0	6.058228	-38.256004	44.314232	44.314232
2hoj_LIGfilip-balloon_mol0431	mol431	0	-19.604847	-33.959080	14.354234	14.354234
2hoj_LIGfilip-balloon_mol0432	mol432	0	11.215282	-34.187977	45.403259	45.403259
2hoj_LIGfilip-balloon_mol0433	mol433	0	-44.716228	-35.719425	-8.996802	-8.996802
2hoj_LIGfilip-balloon_mol0434	mol434	0	-36.227673	-34.039402	-2.188270	-2.188270
2hoj_LIGfilip-balloon_mol0435	mol435	0	-45.603897	-34.780655	-10.823244	-10.823244
2hoj_LIGfilip-balloon_mol0436	mol436	0	-69.380905	-30.376419	-39.004482	-39.004482
2hoj_LIGfilip-balloon_mol0437	mol437	0	-64.303329	-28.816132	-35.487202	-35.487202
2hoj_LIGfilip-balloon_mol0438	mol438	0	6.846394	-32.910843	39.757236	39.757236
2hoj_LIGfilip-balloon_mol0439	mol439	0	-23.375900	-41.211102	17.835201	17.835201
2hoj_LIGfilip-balloon_mol0440	mol440	0	-14.218889	-32.658493	18.439604	18.439604
2hoj_LIGfilip-balloon_mol0441	mol441	0	-42.866501	-32.416092	-10.450409	-10.450409
2hoj_LIGfilip-balloon_mol0442	mol442	0	-20.462381	-43.278564	22.816183	22.816183
2hoj_LIGfilip-balloon_mol0443	mol443	0	9.761360	-33.997612	43.758972	43.758972
2hoj_LIGfilip-balloon_mol0444	mol444	0	-69.729309	-32.503323	-37.225990	-37.225990
2hoj_LIGfilip-balloon_mol0445	mol445	0	-70.868866	-33.520401	-37.348469	-37.348469
2hoj_LIGfilip-balloon_mol0446	mol446	0	10.680321	-32.407581	43.087902	43.087902
2hoj_LIGfilip-balloon_mol0447	mol447	0	-64.398697	-27.069189	-37.329510	-37.329510
2hoj_LIGfilip-balloon_mol0448	mol448	0	-14.005222	-37.702278	23.697056	23.697056
2hoj_LIGfilip-balloon_mol0449	mol449	0	-25.283634	-52.379951	27.096317	27.096317
2hoj_LIGfilip-balloon_mol0450	mol450	0	-11.894320	-31.234245	19.339926	19.339926
2hoj_LIGfilip-balloon_mol0451	mol451	0	-75.457275	-36.671497	-38.785778	-38.785778
2hoj_LIGfilip-balloon_mol0452	mol452	0	-13.810829	-37.302013	23.491184	23.491184
2hoj_LIGfilip-balloon_mol0453	mol453	0	9.069828	-35.309906	44.379734	44.379734
2hoj_LIGfilip-balloon_mol0454	mol454	0	-97.145180	-36.379978	-60.765202	-60.765202
2hoj_LIGfilip-balloon_mol0455	mol455	0	-99.901260	-37.224827	-62.676434	-62.676434
2hoj_LIGfilip-balloon_mol0456	mol456	0	-99.100800	-33.068527	-66.032272	-66.032272
2hoj_LIGfilip-balloon_mol0457	mol457	0	5.103680	-43.874420	48.978100	48.978100
2hoj_LIGfilip-balloon_mol0458	mol458	0	-69.985245	-35.734367	-34.250881	-34.250881
2hoj_LIGfilip-balloon_mol0459	mol459	0	5.198933	-37.728436	42.927368	42.927368
2hoj_LIGfilip-balloon_mol0460	mol460	0	-70.132355	-29.496468	-40.635883	-40.635883
2hoj_LIGfilip-balloon_mol0461	mol461	0	-16.525593	-35.695152	19.169559	19.169559
2hoj_LIGfilip-balloon_mol0462	mol462	0	-66.439850	-26.403955	-40.035892	-40.035892
2hoj_LIGfilip-balloon_mol0463	mol463	0	-94.949631	-29.300188	-65.649445	-65.649445
2hoj_LIGfilip-balloon_mol0464	mol464	0	-70.312424	-36.299011	-34.013416	-34.013416
2hoj_LIGfilip-balloon_mol0465	mol465	0	-71.381416	-38.291000	-33.090416	-33.090416
2hoj_LIGfilip-balloon_mol0466	mol466	0	12.157711	-33.502056	45.659767	45.659767
2hoj_LIGfilip-balloon_mol0467	mol467	0	-46.601933	-39.786736	-6.815197	-6.815197
2hoj_LIGfilip-balloon_mol0468	mol468	0	-93.569504	-32.367943	-61.201561	-61.201561
2hoj_LIGfilip-balloon_mol0469	mol469	0	-11.390739	-35.824917	24.434177	24.434177
2hoj_LIGfilip-balloon_mol0470	mol470	0	-43.350460	-36.751762	-6.598699	-6.598699
2hoj_LIGfilip-balloon_mol0471	mol471	0	-68.708633	-35.718327	-32.990311	-32.990311
2hoj_LIGfilip-balloon_mol0472	mol472	0	1.157944	-42.554317	43.712261	43.712261
2hoj_LIGfilip-balloon_mol0473	mol473	0	-63.777794	-33.460934	-30.316860	-30.316860
2hoj_LIGfilip-balloon_mol0474	mol474	0	-40.639015	-34.461376	-6.177638	-6.177638
2hoj_LIGfilip-balloon_mol0475	mol475	0	-69.684814	-29.252380	-40.432434	-40.432434
2hoj_LIGfilip-balloon_mol0476	mol476	0	-68.694908	-31.237066	-37.457840	-37.457840
2hoj_LIGfilip-balloon_mol0477	mol477	0	-100.615723	-34.871449	-65.744270	-65.744270
2hoj_LIGfilip-balloon_mol0478	mol478	0	-39.617577	-32.943939	-6.673635	-6.673635
2hoj_LIGfilip-balloon_mol0479	mol479	0	11.067396	-20.593122	31.660519	31.660519
2hoj_LIGfilip-balloon_mol0480	mol480	0	-11.871912	-31.376064	19.504152	19.504152
2hoj_LIGfilip-balloon_mol0481	mol481	0	-39.227093	-32.202820	-7.024271	-7.024271
2hoj_LIGfilip-balloon_mol0482	mol482	0	-41.614372	-33.679527	-7.934845	-7.934845
2hoj_LIGfilip-balloon_mol0483	mol483	0	-66.686440	-29.001183	-37.685257	-37.685257
2hoj_LIGfilip-balloon_mol0484	mol484	0	-10.662436	-37.324886	26.662451	26.662451
2hoj_LIGfilip-balloon_mol0485	mol485	0	-67.689087	-38.316078	-29.373007	-29.373007
2hoj_LIGfilip-balloon_mol0486	mol486	0	-68.969223	-35.631065	-33.338158	-33.338158
2hoj_LIGfilip-balloon_mol0487	mol487	0	4.365711	-47.936970	52.302681	52.302681
2hoj_LIGfilip-balloon_mol0488	mol488	0	-65.998619	-29.288675	-36.709942	-36.709942
2hoj_LIGfilip-balloon_mol0489	mol489	0	-67.898010	-33.584000	-34.314007	-34.314007
2hoj_LIGfilip-balloon_mol0490	mol490	0	-13.494730	-33.522408	20.027678	20.027678
2hoj_LIGfilip-balloon_mol0491	mol491	0	-68.692703	-29.126574	-39.566132	-39.566132
2hoj_LIGfilip-balloon_mol0492	mol492	0	-68.815979	-36.400864	-32.415119	-32.415119
2hoj_LIGfilip-balloon_mol0493	mol493	0	-68.745758	-38.764973	-29.980789	-29.980789
2hoj_LIGfilip-balloon_mol0494	mol494	0	-8.984421	-37.850063	28.865643	28.865643
2hoj_LIGfilip-balloon_mol0495	mol495	0	10.616062	-36.068268	46.684330	46.684330
2hoj_LIGfilip-balloon_mol0496	mol496	0	-17.484968	-33.771000	16.286032	16.286032
2hoj_LIGfilip-balloon_mol0497	mol497	0	-47.940636	-36.505329	-11.435308	-11.435308
2hoj_LIGfilip-balloon_mol0498	mol498	0	-69.638176	-29.516912	-40.121262	-40.121262
2hoj_LIGfilip-balloon_mol0499	mol499	0	6.098053	-35.448620	41.546673	41.546673
2hoj_LIGfilip-balloon_mol0500	mol500	0	-68.049461	-34.984863	-33.064598	-33.064598
2hoj_LIGfilip-balloon_mol0501	mol501	0	-97.934387	-36.824402	-61.109982	-61.109982
2hoj_LIGfilip-balloon_mol0502	mol502	0	-13.011904	-34.876858	21.864954	21.864954
2hoj_LIGfilip-balloon_mol0503	mol503	0	-65.510574	-29.434145	-36.076431	-36.076431
2hoj_LIGfilip-balloon_mol0504	mol504	0	-65.674194	-32.136433	-33.537762	-33.537762
2hoj_LIGfilip-balloon_mol0505	mol505	0	-22.210514	-40.051620	17.841106	17.841106
2hoj_LIGfilip-balloon_mol0506	mol506	0	5.444839	-41.113213	46.558052	46.558052
2hoj_LIGfilip-balloon_mol0507	mol507	0	-24.241179	-46.282318	22.041140	22.041140
2hoj_LIGfilip-balloon_mol0508	mol508	0	-11.238073	-34.536915	23.298841	23.298841
2hoj_LIGfilip-balloon_mol0509	mol509	0	-64.197289	-26.849092	-37.348194	-37.348194
2hoj_LIGfilip-balloon_mol0510	mol510	0	-11.950745	-32.104736	20.153992	20.153992
2hoj_LIGfilip-balloon_mol0511	mol511	0	-48.921246	-48.522541	-0.398706	-0.398706
2hoj_LIGfilip-balloon_mol0512	mol512	0	-25.164736	-49.620274	24.455538	24.455538
2hoj_LIGfilip-balloon_mol0513	mol513	0	7.984161	-40.381554	48.365715	48.365715
2hoj_LIGfilip-balloon_mol0514	mol514	0	-97.871063	-31.652916	-66.218147	-66.218147
2hoj_LIGfilip-balloon_mol0515	mol515	0	-73.231171	-40.767624	-32.463543	-32.463543
2hoj_LIGfilip-balloon_mol0516	mol516	0	-11.159945	-32.754688	21.594744	21.594744
2hoj_LIGfilip-balloon_mol0517	mol517	0	7.541565	-30.393906	37.935471	37.935471
2hoj_LIGfilip-balloon_mol0518	mol518	0	-50.370144	-48.055943	-2.314200	-2.314200
2hoj_LIGfilip-balloon_mol0519	mol519	0	-42.961014	-36.160912	-6.800102	-6.800102
2hoj_LIGfilip-balloon_mol0520	mol520	0	-3.516190	-45.968422	42.452232	42.452232
2hoj_LIGfilip-balloon_mol0521	mol521	0	-66.391693	-34.708500	-31.683197	-31.683197
2hoj_LIGfilip-balloon_mol0522	mol522	0	-14.774712	-38.348293	23.573582	23.573582
2hoj_LIGfilip-balloon_mol0523	mol523	0	-101.198288	-36.690929	-64.507355	-64.507355
2hoj_LIGfilip-balloon_mol0524	mol524	0	-15.681454	-38.601768	22.920315	22.920315
2hoj_LIGfilip-balloon_mol0525	mol525	0	-38.744900	-31.746582	-6.998318	-6.998318
2hoj_LIGfilip-balloon_mol0526	mol526	0	-13.924459	-36.856434	22.931974	22.931974
2hoj_LIGfilip-balloon_mol0527	mol527	0	6.050377	-42.412449	48.462826	48.462826
2hoj_LIGfilip-balloon_mol0528	mol528	0	-36.646858	-29.538483	-7.108377	-7.108377
2hoj_LIGfilip-balloon_mol0529	mol529	0	12.672947	-34.533680	47.206627	47.206627
2hoj_LIGfilip-balloon_mol0530	mol530	0	-70.073997	-31.457281	-38.616714	-38.616714
2hoj_LIGfilip-balloon_mol0531	mol531	0	-42.033192	-39.297485	-2.735705	-2.735705
2hoj_LIGfilip-balloon_mol0532	mol532	0	-15.793070	-35.933094	20.140024	20.140024
2hoj_LIGfilip-balloon_mol0533	mol533	0	-66.660065	-30.434429	-36.225639	-36.225639
2hoj_LIGfilip-balloon_mol0534	mol534	0	-19.745945	-37.966473	18.220528	18.220528
2hoj_LIGfilip-balloon_mol0535	mol535	0	-65.154411	-29.458605	-35.695808	-35.695808
2hoj_LIGfilip-balloon_mol0536	mol536	0	-66.190369	-35.147053	-31.043316	-31.043316
2hoj_LIGfilip-balloon_mol0537	mol537	0	-69.267197	-37.291111	-31.976086	-31.976086
2hoj_LIGfilip-balloon_mol0538	mol538	0	2.567795	-39.764530	42.332325	42.332325
2hoj_LIGfilip-balloon_mol0539	mol539	0	-12.348625	-33.112495	20.763870	20.763870
2hoj_LIGfilip-balloon_mol0540	mol540	0	-16.281784	-36.261158	19.979374	19.979374
2hoj_LIGfilip-balloon_mol0541	mol541	0	-13.862101	-33.350056	19.487955	19.487955
2hoj_LIGfilip-balloon_mol0542	mol542	0	-69.824249	-35.990829	-33.833416	-33.833416
2hoj_LIGfilip-balloon_mol0543	mol543	0	-10.704678	-37.148323	26.443645	26.443645
2hoj_LIGfilip-balloon_mol0544	mol544	0	-12.764399	-30.903307	18.138908	18.138908
2hoj_LIGfilip-balloon_mol0545	mol545	0	-69.078171	-30.600746	-38.477428	-38.477428
2hoj_LIGfilip-balloon_mol0546	mol546	0	-72.521225	-30.160757	-42.360466	-42.360466
2hoj_LIGfilip-balloon_mol0547	mol547	0	-69.528503	-30.887199	-38.641300	-38.641300
2hoj_LIGfilip-balloon_mol0548	mol548	0	4.201435	-35.167450	39.368885	39.368885
2hoj_LIGfilip-balloon_mol0549	mol549	0	-67.777534	-28.617758	-39.159779	-39.159779
2hoj_LIGfilip-balloon_mol0550	mol550	0	-12.522636	-32.367382	19.844746	19.844746
2hoj_LIGfilip-balloon_mol0551	mol551	0	-19.014654	-45.736687	26.722033	26.722033
2hoj_LIGfilip-balloon_mol0552	mol552	0	-66.754372	-31.828951	-34.925423	-34.925423
2hoj_LIGfilip-balloon_mol0553	mol553	0	-98.158134	-30.119581	-68.038551	-68.038551
2hoj_LIGfilip-balloon_mol0554	mol554	0	-63.655537	-27.084846	-36.570690	-36.570690
2hoj_LIGfilip-balloon_mol0555	mol555	0	-14.813753	-40.807583	25.993830	25.993830
2hoj_LIGfilip-balloon_mol0556	mol556	0	-62.871704	-30.698423	-32.173283	-32.173283
2hoj_LIGfilip-balloon_mol0557	mol557	0	-94.465866	-27.697153	-66.768715	-66.768715
